,Province_State,Date,Confirmed Cases,new_cases,Confirmed_Cases_log,7day_avg,14day_avg,21day_avg
28381,Northern Mariana Islands,2021-12-13,1908,0.0,7.554334823725748,103.71,78.29,68.29
19861,Minnesota,2021-12-13,960425,3646.0,13.775132215016106,3914.29,4334.71,4024.19
2821,Arizona,2021-12-13,1318580,2391.0,14.092066716335621,3357.71,3697.93,3497.76
41161,Wyoming,2021-12-13,113077,215.0,11.635833125057555,125.43,160.93,155.95
30511,Oregon,2021-12-13,401564,1376.0,12.903124692167331,723.29,821.29,751.14
10631,Guam,2021-12-13,19325,17.0,9.869206618559254,7.86,10.43,9.9
6371,Delaware,2021-12-13,161359,591.0,11.991393172628094,700.71,603.93,511.14
36901,Vermont,2021-12-13,56084,235.0,10.934623676079324,421.86,448.79,403.57
22701,Nebraska,2021-12-13,322477,611.0,12.683790195836812,923.43,1006.64,916.95
39031,Washington,2021-12-13,793757,3345.0,13.584533907878406,1375.43,1477.71,1321.38
35481,Texas,2021-12-13,4395205,4444.0,15.296024959447806,5561.43,4706.86,4003.19
7081,Diamond Princess,2021-12-13,49,0.0,3.912023005428146,0.0,0.0,0.0
9921,Grand Princess,2021-12-13,103,0.0,4.6443908991413725,0.0,0.0,0.0
24121,New Hampshire,2021-12-13,178099,3643.0,12.090100469277752,1498.14,1272.29,1150.71
3531,Arkansas,2021-12-13,538701,275.0,13.196917821303277,720.43,779.07,679.1
34061,South Dakota,2021-12-13,171583,335.0,12.05282822159563,402.86,479.71,418.71
29091,Ohio,2021-12-13,1787029,5618.0,14.396065581913353,7300.57,7396.93,6656.76
24832,New Jersey,2021-12-14,1311119,4397.0,14.08639229173771,4493.14,4172.43,3569.9
29092,Ohio,2021-12-14,1796951,9922.0,14.401602454223637,7592.86,7623.86,6836.71
14892,Kansas,2021-12-14,490151,50.0,13.102470826065103,1645.29,1716.14,1479.33
39032,Washington,2021-12-14,794878,1121.0,13.58594518079482,1262.29,1458.07,1325.38
10632,Guam,2021-12-14,19340,15.0,9.86998247397873,7.57,10.07,10.62
27672,North Dakota,2021-12-14,167818,547.0,12.030641296640963,349.0,394.57,402.14
40452,Wisconsin,2021-12-14,1038465,4836.0,13.853255182234188,5825.29,4120.14,3808.05
31932,Puerto Rico,2021-12-14,190135,183.0,12.155494884561202,113.86,120.5,105.52
26962,North Carolina,2021-12-14,1577154,1932.0,14.271133149003633,3134.0,3082.07,2637.81
4952,Colorado,2021-12-14,860004,1622.0,13.664693482166278,1873.14,2183.36,2168.38
3532,Arkansas,2021-12-14,539483,782.0,13.198368406150648,699.0,760.36,683.48
692,Alabama,2021-12-14,854229,1655.0,13.65795575735345,688.57,604.86,497.57
1402,Alaska,2021-12-14,153835,0.0,11.943642378884586,185.43,202.79,231.48
30512,Oregon,2021-12-14,402436,872.0,12.905293841850819,716.43,809.79,752.48
32642,Rhode Island,2021-12-14,204954,1246.0,12.230545721829095,988.29,942.21,800.9
8502,Florida,2021-12-14,3754042,0.0,15.138343950511578,1854.86,1689.07,1549.48
28382,Northern Mariana Islands,2021-12-14,2018,110.0,7.610357618312838,119.43,83.07,68.86
35482,Texas,2021-12-14,4401117,5912.0,15.297369157521953,5688.86,4658.36,4041.81
7792,District of Columbia,2021-12-14,69540,838.0,11.149671785671286,200.86,187.71,147.95
20572,Mississippi,2021-12-14,520259,408.0,13.162083965599262,445.86,434.86,383.76
19152,Michigan,2021-12-14,1585297,0.0,14.276282960239657,7164.29,7874.57,7528.86
16312,Louisiana,2021-12-14,777106,0.0,13.563333329006461,417.86,443.71,399.62
4242,California,2021-12-14,5181156,6363.0,15.4605389483681,6531.57,6603.71,5900.95
36192,Utah,2021-12-14,614270,920.0,13.328191477833217,1105.57,1319.21,1255.19
5662,Connecticut,2021-12-14,450315,2999.0,13.017704837526065,2520.0,2044.5,1646.81
19862,Minnesota,2021-12-14,969450,9025.0,13.784485210871333,3429.29,4077.14,3908.67
9922,Grand Princess,2021-12-14,103,0.0,4.6443908991413725,0.0,0.0,0.0
7082,Diamond Princess,2021-12-14,49,0.0,3.912023005428146,0.0,0.0,0.0
34062,South Dakota,2021-12-14,172300,717.0,12.056998226329707,358.71,435.14,408.52
21992,Montana,2021-12-14,194108,203.0,12.17617513593377,157.57,221.14,234.33
12762,Illinois,2021-12-14,1911649,7390.0,14.463477301443678,7199.29,7269.57,6276.52
25542,New Mexico,2021-12-14,332975,737.0,12.715825694293192,1100.43,1336.5,1249.14
6372,Delaware,2021-12-14,161650,291.0,11.993194969339209,639.29,604.29,513.05
2822,Arizona,2021-12-14,1320748,2168.0,14.093709557880715,3236.71,3640.57,3455.43
14182,Iowa,2021-12-14,549642,3355.0,13.217024255548855,1557.71,1727.43,1558.81
33352,South Carolina,2021-12-14,932938,732.0,13.74609509719905,1044.14,1044.07,883.52
24122,New Hampshire,2021-12-14,178967,868.0,12.09496229789174,1269.57,1265.93,1161.33
17022,Maine,2021-12-14,131380,1383.0,11.785856777926098,1040.29,837.0,687.24
12052,Idaho,2021-12-14,312591,405.0,12.652654104831417,368.71,410.43,382.29
38322,Virginia,2021-12-14,1003110,2416.0,13.818616728816833,2544.71,2428.14,2093.05
41162,Wyoming,2021-12-14,113233,156.0,11.637211753011071,123.57,153.14,151.52
22702,Nebraska,2021-12-14,323702,1225.0,12.687581707711983,893.14,991.0,917.62
13472,Indiana,2021-12-14,1166283,3999.0,13.969333183987766,4483.57,4649.86,4084.67
2112,American Samoa,2021-12-14,10,0.0,2.3978952727983707,0.0,0.0,0.29
15602,Kentucky,2021-12-14,817818,2535.0,13.614396319707115,2200.14,2278.0,2004.29
29802,Oklahoma,2021-12-14,684340,621.0,13.436211610387595,1229.57,1243.79,1079.29
39742,West Virginia,2021-12-14,308985,781.0,12.641051247410104,980.71,1013.64,902.81
11342,Hawaii,2021-12-14,89593,214.0,11.4030436324351,164.71,137.79,123.9
21282,Missouri,2021-12-14,949201,708.0,13.763376910579032,2440.14,2699.86,2338.05
36902,Vermont,2021-12-14,56317,233.0,10.938769478837743,412.29,450.21,405.33
17732,Maryland,2021-12-14,605862,1690.0,13.314409166885927,1440.29,1408.5,1251.0
26252,New York,2021-12-14,2868885,8849.0,14.869434359074704,10270.71,9949.29,8753.24
9212,Georgia,2021-12-14,1683676,1770.0,14.336490650161782,1513.43,1372.86,1205.38
18442,Massachusetts,2021-12-14,985946,4685.0,13.801357879604556,4853.86,4774.93,4045.76
31222,Pennsylvania,2021-12-14,1850578,7441.0,14.431009121061656,8506.86,8118.43,7315.19
37612,Virgin Islands,2021-12-14,9836,2224.0,9.193906065512758,323.86,166.07,112.19
23412,Nevada,2021-12-14,466583,677.0,13.053193347368586,632.0,638.57,582.48
34772,Tennessee,2021-12-14,1341702,1830.0,14.109450260545357,1743.71,1808.43,1593.57
23413,Nevada,2021-12-15,467205,622.0,13.054525552879443,627.71,631.14,582.14
30513,Oregon,2021-12-15,403329,893.0,12.907510364407853,723.86,795.14,754.48
37613,Virgin Islands,2021-12-15,7624,-2212.0,8.939187601475613,6.0,7.86,6.38
17023,Maine,2021-12-15,132884,1504.0,11.797239371514243,1073.0,877.43,711.57
3533,Arkansas,2021-12-15,540510,1027.0,13.200270267380676,722.86,767.29,699.33
12763,Illinois,2021-12-15,1921433,9784.0,14.468582340231627,7645.86,7531.36,6501.57
9923,Grand Princess,2021-12-15,103,0.0,4.6443908991413725,0.0,0.0,0.0
36193,Utah,2021-12-15,615576,1306.0,13.33031531832556,1088.86,1248.43,1231.48
4243,California,2021-12-15,5187181,6025.0,15.461701140437276,6217.86,6651.79,6086.52
39033,Washington,2021-12-15,796369,1491.0,13.587819180949857,1303.43,1564.57,1343.71
1403,Alaska,2021-12-15,154232,397.0,11.946219724997068,179.29,207.79,227.19
32643,Rhode Island,2021-12-15,206357,1403.0,12.237367803510883,1089.71,972.57,847.43
29803,Oklahoma,2021-12-15,684579,239.0,13.436560790511837,1098.43,1219.07,1064.71
20573,Mississippi,2021-12-15,520834,575.0,13.163188571919465,415.57,442.5,390.57
14183,Iowa,2021-12-15,552898,3256.0,13.222930623679064,1695.0,1762.64,1620.9
22703,Nebraska,2021-12-15,324720,1018.0,12.690721631084287,866.14,964.86,922.0
27673,North Dakota,2021-12-15,168253,435.0,12.03323002136999,344.0,376.93,400.52
26963,North Carolina,2021-12-15,1580909,3755.0,14.273511188575059,3199.86,3133.21,2706.24
2823,Arizona,2021-12-15,1323997,3249.0,14.096166504903932,3200.0,3646.71,3416.62
25543,New Mexico,2021-12-15,334324,1349.0,12.719868852740998,1087.29,1302.5,1249.19
29093,Ohio,2021-12-15,1807539,10588.0,14.407477362784023,7861.57,7741.29,7019.43
14893,Kansas,2021-12-15,494223,4072.0,13.110744134692169,1594.43,1691.29,1574.29
21993,Montana,2021-12-15,194397,289.0,12.17766288288971,160.0,200.29,224.71
18443,Massachusetts,2021-12-15,991709,5763.0,13.807186004818043,4831.43,4807.79,4157.24
9213,Georgia,2021-12-15,1686332,2656.0,14.33806690693842,1554.14,1444.43,1278.14
26253,New York,2021-12-15,2881565,12680.0,14.873844454333664,10729.86,10185.5,9020.14
21283,Missouri,2021-12-15,954483,5282.0,13.768926159304458,2646.71,2854.21,2493.71
39743,West Virginia,2021-12-15,310245,1260.0,12.645120810155376,1010.29,1021.14,920.76
11343,Hawaii,2021-12-15,89875,282.0,11.406186221526122,194.71,150.21,131.86
36903,Vermont,2021-12-15,56661,344.0,10.944859071031923,403.71,439.36,406.71
13473,Indiana,2021-12-15,1170950,4667.0,13.973326797127061,4399.86,4554.36,4117.24
31223,Pennsylvania,2021-12-15,1857879,7301.0,14.434946610694295,8303.71,8096.64,7302.43
34063,South Dakota,2021-12-15,172744,444.0,12.059571797650985,332.57,400.0,402.48
5663,Connecticut,2021-12-15,452038,1723.0,13.02152373827803,2653.43,2089.5,1688.81
19863,Minnesota,2021-12-15,971667,2217.0,13.78676946131037,3311.0,3980.36,3836.57
31933,Puerto Rico,2021-12-15,190269,134.0,12.156199395034447,110.57,118.86,107.33
34773,Tennessee,2021-12-15,1343894,2192.0,14.111082672013316,1741.57,1808.71,1617.29
693,Alabama,2021-12-15,854876,647.0,13.658712877920983,682.86,612.79,508.57
8503,Florida,2021-12-15,3754042,0.0,15.138343950511578,1854.86,1689.07,1549.48
2113,American Samoa,2021-12-15,10,0.0,2.3978952727983707,0.0,0.0,0.29
38323,Virginia,2021-12-15,1006245,3135.0,13.82173713255173,2585.43,2479.71,2169.24
12053,Idaho,2021-12-15,313041,450.0,12.654092645823763,340.0,391.43,376.57
6373,Delaware,2021-12-15,162331,681.0,11.997398899810525,654.29,612.07,531.76
35483,Texas,2021-12-15,4406618,5501.0,15.298618286717177,5753.86,4677.0,4088.81
28383,Northern Mariana Islands,2021-12-15,2117,99.0,7.658227526161352,133.57,82.79,72.05
24833,New Jersey,2021-12-15,1316108,4989.0,14.090190214185174,4597.57,4301.07,3702.33
10633,Guam,2021-12-15,19348,8.0,9.87039601753593,8.71,9.57,9.62
16313,Louisiana,2021-12-15,778542,1436.0,13.565179503156003,518.43,478.93,451.95
17733,Maryland,2021-12-15,607998,2136.0,13.31792851621011,1575.86,1479.5,1309.62
24123,New Hampshire,2021-12-15,180238,1271.0,12.102039026932724,1242.86,1261.07,1167.95
40453,Wisconsin,2021-12-15,1043693,5228.0,13.858276901013234,4500.57,4104.57,3831.62
4953,Colorado,2021-12-15,861940,1936.0,13.666942101827694,1810.14,2093.93,2122.1
15603,Kentucky,2021-12-15,820715,2897.0,13.617932408980344,2184.14,2249.29,2040.81
7793,District of Columbia,2021-12-15,69867,327.0,11.154363026548284,229.29,201.43,159.86
33353,South Carolina,2021-12-15,933754,816.0,13.74696937016717,1042.86,1040.71,894.57
41163,Wyoming,2021-12-15,113359,126.0,11.638323874364563,115.43,148.86,147.38
19153,Michigan,2021-12-15,1599679,14382.0,14.285314167207343,6555.57,7480.43,7259.48
7083,Diamond Princess,2021-12-15,49,0.0,3.912023005428146,0.0,0.0,0.0
33354,South Carolina,2021-12-16,934880,1126.0,13.748174527443691,1033.0,1040.64,949.24
9214,Georgia,2021-12-16,1688806,2474.0,14.339532920462656,1717.0,1512.57,1395.95
19864,Minnesota,2021-12-16,975447,3780.0,13.790652131627564,3316.43,3871.29,4016.57
17734,Maryland,2021-12-16,611069,3071.0,13.322966797876296,1800.43,1568.29,1455.86
36194,Utah,2021-12-16,616680,1104.0,13.332107151359521,1047.0,1185.79,1284.05
29094,Ohio,2021-12-16,1819342,11803.0,14.413986004869772,8333.43,7932.14,7581.48
37614,Virgin Islands,2021-12-16,7638,14.0,8.94102198354136,7.14,8.07,7.05
1404,Alaska,2021-12-16,154232,0.0,11.946219724997068,179.29,183.21,227.19
4954,Colorado,2021-12-16,864039,2099.0,13.669374343010848,1750.57,2021.5,2076.57
15604,Kentucky,2021-12-16,823213,2498.0,13.620971470160084,2152.14,2228.43,2062.0
14184,Iowa,2021-12-16,553407,509.0,13.223850802320102,1567.71,1667.64,1645.14
12764,Illinois,2021-12-16,1933291,11858.0,14.474734807309652,8011.14,7555.21,7066.24
28384,Northern Mariana Islands,2021-12-16,2205,88.0,7.698936199813447,98.71,81.64,74.1
8504,Florida,2021-12-16,3754042,0.0,15.138343950511578,1854.86,1689.07,1549.48
6374,Delaware,2021-12-16,163021,690.0,12.001640440006513,631.57,614.86,541.24
17024,Maine,2021-12-16,134170,1286.0,11.806870384787718,1048.14,908.43,746.71
7084,Diamond Princess,2021-12-16,49,0.0,3.912023005428146,0.0,0.0,0.0
35484,Texas,2021-12-16,4412497,5879.0,15.299951526965796,6041.0,4790.29,4354.29
19154,Michigan,2021-12-16,1599679,0.0,14.285314167207343,6555.57,7480.43,7259.48
694,Alabama,2021-12-16,855692,816.0,13.659666945935617,721.0,616.29,528.48
10634,Guam,2021-12-16,19357,9.0,9.870861049709035,8.14,9.29,9.62
24834,New Jersey,2021-12-16,1323331,7223.0,14.09566335643808,4827.0,4498.29,3910.52
40454,Wisconsin,2021-12-16,1049261,5568.0,13.863597617870967,4565.71,4062.5,3891.57
27674,North Dakota,2021-12-16,168668,415.0,12.035693493497899,347.86,364.5,386.57
7794,District of Columbia,2021-12-16,70375,508.0,11.16160757493251,273.57,228.71,184.05
16314,Louisiana,2021-12-16,779567,1025.0,13.566495199082494,599.86,518.36,500.76
31934,Puerto Rico,2021-12-16,190740,471.0,12.158671765857967,154.29,139.36,123.24
31224,Pennsylvania,2021-12-16,1865568,7689.0,14.439076658362174,8413.86,7992.79,7385.24
18444,Massachusetts,2021-12-16,998400,6691.0,13.813910278199362,4925.29,4880.07,4475.86
13474,Indiana,2021-12-16,1176411,5461.0,13.977979686221987,4396.86,4548.29,4377.29
14894,Kansas,2021-12-16,494380,157.0,13.111061753966439,1611.29,1693.0,1539.19
5664,Connecticut,2021-12-16,454123,2085.0,13.026125567484195,2568.57,2122.21,1788.1
26254,New York,2021-12-16,2899469,17904.0,14.88003851963362,11613.43,10653.0,9535.05
21284,Missouri,2021-12-16,958606,4123.0,13.773236467996883,2765.86,2778.14,2685.62
39744,West Virginia,2021-12-16,311524,1279.0,12.649234870811068,1024.14,1007.79,981.67
11344,Hawaii,2021-12-16,90270,395.0,11.41057153610832,230.71,169.43,147.0
24124,New Hampshire,2021-12-16,181660,1422.0,12.10989759183022,1224.43,1264.21,1235.67
21994,Montana,2021-12-16,194562,165.0,12.178511297048956,145.57,188.36,232.57
26964,North Carolina,2021-12-16,1585074,4165.0,14.276142282786015,3201.57,3160.71,2904.57
38324,Virginia,2021-12-16,1009933,3688.0,13.82539554014761,2673.14,2566.57,2260.05
4244,California,2021-12-16,5195239,8058.0,15.463253379715923,6403.43,6632.36,6465.24
9924,Grand Princess,2021-12-16,103,0.0,4.6443908991413725,0.0,0.0,0.0
22704,Nebraska,2021-12-16,325655,935.0,12.693596888493898,829.71,938.43,966.52
29804,Oklahoma,2021-12-16,684579,0.0,13.436560790511837,890.86,1103.36,1064.71
12054,Idaho,2021-12-16,313423,382.0,12.655312185423181,324.71,376.29,394.76
23414,Nevada,2021-12-16,468023,818.0,13.056274855636186,602.86,626.71,621.1
34774,Tennessee,2021-12-16,1346150,2256.0,14.112759967144257,2063.86,1794.29,1724.71
32644,Rhode Island,2021-12-16,207556,1199.0,12.243161279725264,1051.29,988.71,904.52
2114,American Samoa,2021-12-16,10,0.0,2.3978952727983707,0.0,0.0,0.29
36904,Vermont,2021-12-16,57333,672.0,10.956649094966853,430.29,442.79,438.71
2824,Arizona,2021-12-16,1326908,2911.0,14.098362735228182,3092.57,3568.07,3395.76
41164,Wyoming,2021-12-16,113478,119.0,11.639373076758476,106.71,137.0,153.05
3534,Arkansas,2021-12-16,541315,805.0,13.201758490818575,706.71,737.21,710.1
20574,Mississippi,2021-12-16,521544,710.0,13.164550839249612,410.57,452.57,424.38
39034,Washington,2021-12-16,798239,1870.0,13.590164583094865,1337.43,1380.21,1432.76
30514,Oregon,2021-12-16,404229,900.0,12.90973930188027,695.43,785.5,797.33
25544,New Mexico,2021-12-16,334324,0.0,12.719868852740998,856.0,1156.36,1249.19
34064,South Dakota,2021-12-16,173257,513.0,12.062537092032246,351.0,392.71,426.9
31225,Pennsylvania,2021-12-17,1874197,8629.0,14.443691392549319,7985.43,7885.79,7504.62
7085,Diamond Princess,2021-12-17,49,0.0,3.912023005428146,0.0,0.0,0.0
695,Alabama,2021-12-17,856600,908.0,13.66072751156875,766.14,638.64,571.71
36905,Vermont,2021-12-17,57809,476.0,10.964917050076522,393.14,441.43,461.38
38325,Virginia,2021-12-17,1013390,3457.0,13.828812690989839,2760.14,2627.93,2364.33
2825,Arizona,2021-12-17,1330594,3686.0,14.101136768579572,3058.57,3457.36,3413.1
34775,Tennessee,2021-12-17,1348635,2485.0,14.114604269276027,1793.86,1815.21,1843.05
30515,Oregon,2021-12-17,405292,1063.0,12.912365541310084,729.14,765.93,847.95
31935,Puerto Rico,2021-12-17,191799,1059.0,12.164208441431475,283.0,203.43,168.71
33355,South Carolina,2021-12-17,936207,1327.0,13.74959295299425,1018.57,1034.64,977.29
4245,California,2021-12-17,5200148,4909.0,15.464197836987296,6620.57,6732.79,6592.9
29805,Oklahoma,2021-12-17,685906,1327.0,13.438497329004662,836.0,1106.14,1127.9
29095,Ohio,2021-12-17,1829367,10025.0,14.419481109977509,8714.29,7963.64,7623.48
3535,Arkansas,2021-12-17,542426,1111.0,13.203808793130463,709.29,732.71,748.57
36195,Utah,2021-12-17,617697,1017.0,13.333754943861038,1002.29,1124.64,1217.48
1405,Alaska,2021-12-17,154639,407.0,11.948855113882212,173.43,189.64,216.76
5665,Connecticut,2021-12-17,455566,1443.0,13.029298075973985,2306.14,2163.64,1766.33
34065,South Dakota,2021-12-17,173655,398.0,12.064831609835599,343.86,384.57,445.86
2115,American Samoa,2021-12-17,10,0.0,2.3978952727983707,0.0,0.0,0.29
6375,Delaware,2021-12-17,164092,1071.0,12.008188619251836,670.43,638.79,567.95
37615,Virgin Islands,2021-12-17,7640,2.0,8.941283763647567,6.0,7.86,7.14
4955,Colorado,2021-12-17,866477,2438.0,13.6721919983175,1770.43,1992.14,2124.67
40455,Wisconsin,2021-12-17,1054191,4930.0,13.868285154681601,4301.29,4035.93,4090.48
7795,District of Columbia,2021-12-17,71219,844.0,11.173528956831769,359.57,270.64,224.24
8505,Florida,2021-12-17,3782883,28841.0,15.14599723965045,4120.14,2987.5,2922.86
32645,Rhode Island,2021-12-17,208753,1197.0,12.248911804206166,1068.29,992.5,961.52
35485,Texas,2021-12-17,4418674,6177.0,15.30135043535709,4769.57,4940.0,4646.52
41165,Wyoming,2021-12-17,113584,106.0,11.64030673429732,103.14,126.57,158.1
22705,Nebraska,2021-12-17,326431,776.0,12.695976936482245,784.0,892.57,1003.48
39035,Washington,2021-12-17,800329,2090.0,13.59277942159533,1416.71,1392.43,1532.29
18445,Massachusetts,2021-12-17,1005470,7070.0,13.820966646406472,5125.86,4973.29,4560.24
21285,Missouri,2021-12-17,961779,3173.0,13.776541013265556,2701.14,2971.0,2836.71
16315,Louisiana,2021-12-17,780668,1101.0,13.5679065233656,676.14,562.79,553.19
17735,Maryland,2021-12-17,614493,3424.0,13.328554443904757,2045.0,1691.43,1618.9
25545,New Mexico,2021-12-17,336790,2466.0,12.727217838903005,1001.71,1162.14,1366.62
39745,West Virginia,2021-12-17,312692,1168.0,12.652977157522201,1039.14,1002.36,1037.29
19865,Minnesota,2021-12-17,979283,3836.0,13.79457697137466,3214.86,3739.43,4002.57
15605,Kentucky,2021-12-17,825692,2479.0,13.62397831271426,2111.71,2205.43,2143.38
21995,Montana,2021-12-17,194764,202.0,12.179548982589816,149.43,180.57,223.48
19155,Michigan,2021-12-17,1614141,14462.0,14.294314104115484,6651.86,6915.43,7948.14
11345,Hawaii,2021-12-17,91067,797.0,11.419361759191913,320.29,217.43,183.67
26255,New York,2021-12-17,2920366,20897.0,14.887219851278282,12980.57,11344.36,10157.95
14185,Iowa,2021-12-17,553407,0.0,13.223850802320102,1086.14,1667.64,1645.14
26965,North Carolina,2021-12-17,1589054,3980.0,14.278650057883967,3255.0,3179.29,3094.1
12055,Idaho,2021-12-17,313812,389.0,12.656552546083898,327.29,367.36,394.67
12765,Illinois,2021-12-17,1944056,10765.0,14.480287584560324,8473.29,7784.29,7578.86
13475,Indiana,2021-12-17,1181554,5143.0,13.982341925520133,4379.29,4515.64,4622.19
9215,Georgia,2021-12-17,1691674,2868.0,14.341229720320257,1846.86,1628.5,1532.52
28385,Northern Mariana Islands,2021-12-17,2321,116.0,7.7501841622578365,115.29,86.93,77.57
24125,New Hampshire,2021-12-17,183056,1396.0,12.117552858735,1228.57,1248.71,1302.14
14895,Kansas,2021-12-17,498614,4234.0,13.119589533854933,1674.14,1986.57,1740.81
24835,New Jersey,2021-12-17,1330728,7397.0,14.101237470335626,5103.29,4707.86,4160.67
10635,Guam,2021-12-17,19366,9.0,9.871325865727732,8.43,9.07,10.05
9925,Grand Princess,2021-12-17,103,0.0,4.6443908991413725,0.0,0.0,0.0
20575,Mississippi,2021-12-17,522455,911.0,13.166296048748881,477.14,496.5,467.76
27675,North Dakota,2021-12-17,168996,328.0,12.037636242268361,342.29,350.57,393.9
17025,Maine,2021-12-17,135320,1150.0,11.815405012757969,905.43,934.14,801.48
23415,Nevada,2021-12-17,468953,930.0,13.058259961594704,652.57,642.57,665.38
24836,New Jersey,2021-12-18,1338372,7644.0,14.106965255109964,5538.71,4938.57,4429.9
